turbine_id,farm_id,timestamp,received_at,power_output_kw,wind_speed_ms,rotor_rpm,blade_pitch_deg,gearbox_temp_c
TURB002,FARM02,2026-01-01T10:15:00Z,2026-01-01T10:22:00Z,3360.0,14.3,17.5,1.4,88.2
TURB002,FARM02,2026-01-01T10:20:00Z,2026-01-01T10:27:00Z,3203.6,14.1,15.4,1.8,84.7
TURB002,FARM02,2026-01-01T10:25:00Z,2026-01-01T10:29:00Z,3224.4,13.0,16.6,1.7,87.2
TURB002,FARM02,2026-01-01T10:30:00Z,2026-01-01T10:32:00Z,3242.5,13.4,16.4,2.3,86.3
TURB002,FARM02,2026-01-01T10:35:00Z,2026-01-01T10:42:00Z,3360.0,14.8,17.5,0.5,88.2
TURB002,FARM02,2026-01-01T10:40:00Z,2026-01-01T10:41:00Z,3164.3,13.4,15.2,2.2,86.1
TURB002,FARM02,2026-01-01T10:45:00Z,2026-01-01T11:07:00Z,3360.0,14.9,16.9,0.1,88.3
TURB002,FARM02,2026-01-01T10:50:00Z,2026-01-01T10:52:00Z,3360.0,15.2,17.0,1.5,90.2
TURB002,FARM02,2026-01-01T10:55:00Z,2026-01-01T10:56:00Z,3360.0,15.0,16.2,0.9,86.7
TURB002,FARM02,2026-01-01T11:00:00Z,2026-01-01T11:18:00Z,3360.0,14.4,16.4,1.4,86.1
TURB002,FARM02,2026-01-01T11:05:00Z,2026-01-01T11:12:00Z,3190.8,14.0,15.4,1.6,85.2
TURB002,FARM02,2026-01-01T11:10:00Z,2026-01-01T11:17:00Z,3360.0,14.8,16.3,1.0,86.2
TURB002,FARM02,2026-01-01T11:15:00Z,2026-01-01T11:26:00Z,3329.6,14.2,16.4,0.7,88.3
TURB002,FARM02,2026-01-01T11:20:00Z,2026-01-01T11:21:00Z,3235.2,14.0,15.7,0.7,86.6
TURB002,FARM02,2026-01-01T11:25:00Z,2026-01-01T11:27:00Z,3360.0,15.2,17.6,0.9,90.9
TURB002,FARM02,2026-01-01T11:30:00Z,2026-01-01T11:37:00Z,3360.0,14.6,15.7,0.9,84.8
TURB002,FARM02,2026-01-01T11:35:00Z,2026-01-01T11:37:00Z,3360.0,15.4,16.7,0.8,88.3
TURB002,FARM02,2026-01-01T11:40:00Z,2026-01-01T11:47:00Z,3258.9,13.6,16.7,1.4,88.5
TURB002,FARM02,2026-01-01T11:45:00Z,2026-01-01T11:56:00Z,3295.5,14.1,16.1,1.3,88.2
TURB002,FARM02,2026-01-01T11:50:00Z,2026-01-01T11:52:00Z,3325.8,13.8,16.9,2.1,87.2
TURB002,FARM02,2026-01-01T11:55:00Z,2026-01-01T12:13:00Z,3360.0,16.0,17.0,0.1,88.6
TURB002,FARM02,2026-01-01T12:00:00Z,2026-01-01T12:02:00Z,3360.0,15.8,17.1,0.2,89.2
TURB002,FARM02,2026-01-01T12:05:00Z,2026-01-01T12:06:00Z,3360.0,15.2,17.8,0.6,90.4
TURB002,FARM02,2026-01-01T12:10:00Z,2026-01-01T12:21:00Z,3282.7,13.8,15.9,1.1,87.2
TURB002,FARM02,2026-01-01T12:15:00Z,2026-01-01T12:33:00Z,3360.0,14.3,16.4,1.7,86.9
TURB002,FARM02,2026-01-01T12:20:00Z,2026-01-01T12:21:00Z,3360.0,14.7,16.1,0.2,87.8
TURB002,FARM02,2026-01-01T12:25:00Z,2026-01-01T12:26:00Z,3327.3,14.2,16.2,0.6,88.9
TURB002,FARM02,2026-01-01T12:30:00Z,2026-01-01T12:32:00Z,3205.6,13.7,16.0,1.8,85.0
TURB002,FARM02,2026-01-01T12:35:00Z,2026-01-01T12:53:00Z,3360.0,13.9,17.1,1.2,87.6
TURB002,FARM02,2026-01-01T12:40:00Z,2026-01-01T12:47:00Z,3360.0,15.2,16.3,1.3,85.4
TURB002,FARM02,2026-01-01T12:45:00Z,2026-01-01T12:47:00Z,3360.0,15.8,17.3,1.1,90.8
TURB002,FARM02,2026-01-01T12:50:00Z,2026-01-01T13:01:00Z,3360.0,16.1,17.9,0.0,90.4
TURB002,FARM02,2026-01-01T12:55:00Z,2026-01-01T12:56:00Z,3360.0,15.0,17.2,0.5,88.2
TURB002,FARM02,2026-01-01T13:00:00Z,2026-01-01T13:02:00Z,3360.0,14.8,16.5,0.6,86.9
TURB002,FARM02,2026-01-01T13:05:00Z,2026-01-01T13:23:00Z,3360.0,14.5,16.6,0.3,89.4
TURB002,FARM02,2026-01-01T13:10:00Z,2026-01-01T13:17:00Z,3360.0,14.4,17.1,1.6,89.0
TURB002,FARM02,2026-01-01T13:20:00Z,2026-01-01T13:31:00Z,3360.0,14.2,17.2,1.1,87.8
TURB002,FARM02,2026-01-01T13:25:00Z,2026-01-01T13:29:00Z,3360.0,15.7,16.8,0.0,88.6
TURB002,FARM02,2026-01-01T13:30:00Z,2026-01-01T13:32:00Z,3360.0,14.4,17.0,1.6,88.2
TURB002,FARM02,2026-01-01T13:40:00Z,2026-01-01T13:58:00Z,3289.6,14.0,15.5,1.2,85.8
TURB002,FARM02,2026-01-01T13:45:00Z,2026-01-01T13:46:00Z,3222.4,14.1,15.4,0.5,85.9
TURB002,FARM02,2026-01-01T13:50:00Z,2026-01-01T13:51:00Z,3263.3,14.3,15.8,1.1,84.4
TURB002,FARM02,2026-01-01T13:55:00Z,2026-01-01T14:13:00Z,3360.0,14.8,16.5,0.6,88.8
TURB002,FARM02,2026-01-01T14:00:00Z,2026-01-01T14:04:00Z,3360.0,15.3,16.1,0.0,88.0
TURB002,FARM02,2026-01-01T14:05:00Z,2026-01-01T14:16:00Z,3360.0,15.5,16.3,0.6,86.1
TURB002,FARM02,2026-01-01T14:10:00Z,2026-01-01T14:28:00Z,3360.0,15.6,16.5,1.0,86.6
TURB002,FARM02,2026-01-01T14:15:00Z,2026-01-01T14:17:00Z,3323.8,14.1,17.4,0.8,90.0
TURB002,FARM02,2026-01-01T14:20:00Z,2026-01-01T14:21:00Z,3360.0,14.6,17.0,0.7,87.9
TURB002,FARM02,2026-01-01T14:25:00Z,2026-01-01T14:32:00Z,3360.0,15.3,17.1,0.1,88.7
TURB002,FARM02,2026-01-01T14:30:00Z,2026-01-01T14:37:00Z,3360.0,15.6,17.9,0.1,88.6
TURB002,FARM02,2026-01-01T14:35:00Z,2026-01-01T14:36:00Z,3183.6,13.4,16.6,1.7,87.3
TURB002,FARM02,2026-01-01T14:40:00Z,2026-01-01T14:42:00Z,3360.0,14.8,17.1,1.2,87.3
TURB002,FARM02,2026-01-01T14:45:00Z,2026-01-01T14:46:00Z,3275.0,13.7,15.3,1.6,87.3
TURB002,FARM02,2026-01-01T14:50:00Z,2026-01-01T14:52:00Z,3148.6,13.4,16.3,1.9,88.4
TURB002,FARM02,2026-01-01T14:55:00Z,2026-01-01T14:57:00Z,3360.0,14.0,16.4,1.5,86.9
TURB002,FARM02,2026-01-01T15:00:00Z,2026-01-01T15:18:00Z,3069.1,13.2,15.6,2.0,85.1
TURB002,FARM02,2026-01-01T15:05:00Z,2026-01-01T15:12:00Z,3360.0,14.5,16.7,1.0,88.2
TURB002,FARM02,2026-01-01T15:10:00Z,2026-01-01T15:11:00Z,3360.0,14.9,16.4,1.4,89.1
TURB002,FARM02,2026-01-01T15:15:00Z,2026-01-01T15:26:00Z,3360.0,14.4,16.4,1.6,87.7
TURB002,FARM02,2026-01-01T15:20:00Z,2026-01-01T15:27:00Z,3360.0,14.8,17.5,1.1,88.9
TURB002,FARM02,2026-01-01T15:25:00Z,2026-01-01T15:43:00Z,3360.0,14.7,17.1,1.0,88.1
TURB002,FARM02,2026-01-01T15:30:00Z,2026-01-01T15:31:00Z,3360.0,14.8,16.1,0.6,86.6
TURB002,FARM02,2026-01-01T15:35:00Z,2026-01-01T15:37:00Z,3344.2,14.1,15.6,1.8,84.5
TURB002,FARM02,2026-01-01T15:40:00Z,2026-01-01T15:58:00Z,3066.2,13.1,15.2,0.9,85.9
TURB002,FARM02,2026-01-01T15:45:00Z,2026-01-01T15:46:00Z,3355.7,14.0,16.7,0.9,87.5
TURB002,FARM02,2026-01-01T15:50:00Z,2026-01-01T16:08:00Z,3149.2,12.7,16.4,2.1,89.2
TURB002,FARM02,2026-01-01T15:55:00Z,2026-01-01T16:02:00Z,3360.0,14.6,15.8,1.1,88.2
TURB002,FARM02,2026-01-01T16:00:00Z,2026-01-01T16:04:00Z,3360.0,14.5,15.8,1.2,86.5
TURB002,FARM02,2026-01-01T16:05:00Z,2026-01-01T16:16:00Z,2972.4,12.7,15.0,1.9,83.5
TURB002,FARM02,2026-01-01T16:10:00Z,2026-01-01T16:21:00Z,3043.2,12.9,15.8,1.4,86.8
TURB002,FARM02,2026-01-01T16:15:00Z,2026-01-01T16:26:00Z,3360.0,14.2,17.0,1.3,89.1
TURB002,FARM02,2026-01-01T16:20:00Z,2026-01-01T16:22:00Z,3345.7,14.5,16.0,0.6,86.3
TURB002,FARM02,2026-01-01T16:25:00Z,2026-01-01T16:32:00Z,3241.5,13.6,16.3,2.2,88.8
TURB002,FARM02,2026-01-01T16:30:00Z,2026-01-01T16:32:00Z,3326.5,14.3,16.3,1.4,88.6
TURB002,FARM02,2026-01-01T16:35:00Z,2026-01-01T16:53:00Z,3139.2,13.5,15.5,1.9,87.6
TURB002,FARM02,2026-01-01T16:40:00Z,2026-01-01T16:55:00Z,3141.5,13.2,15.6,2.0,88.1
TURB002,FARM02,2026-01-01T16:45:00Z,2026-01-01T16:49:00Z,3002.7,12.0,16.1,1.7,86.2
TURB002,FARM02,2026-01-01T16:50:00Z,2026-01-01T17:08:00Z,3284.1,14.2,16.4,1.3,87.8
TURB002,FARM02,2026-01-01T17:00:00Z,2026-01-01T17:04:00Z,2953.0,12.6,14.8,1.7,85.1
TURB002,FARM02,2026-01-01T17:05:00Z,2026-01-01T17:23:00Z,2912.4,11.9,14.9,2.9,85.9
TURB002,FARM02,2026-01-01T17:10:00Z,2026-01-01T17:14:00Z,3015.1,12.0,15.8,2.4,86.8
TURB002,FARM02,2026-01-01T17:15:00Z,2026-01-01T17:22:00Z,2932.7,11.6,15.6,2.1,87.1
TURB002,FARM02,2026-01-01T17:20:00Z,2026-01-01T17:22:00Z,3065.0,12.3,16.0,1.9,88.2
TURB002,FARM02,2026-01-01T17:25:00Z,2026-01-01T17:26:00Z,3215.7,13.2,16.6,2.3,88.3
TURB002,FARM02,2026-01-01T17:30:00Z,2026-01-01T17:32:00Z,2866.7,12.1,14.3,2.2,82.4
TURB002,FARM02,2026-01-01T17:35:00Z,2026-01-01T17:36:00Z,2886.8,11.6,15.3,3.1,87.4
TURB002,FARM02,2026-01-01T17:40:00Z,2026-01-01T17:41:00Z,2758.0,11.7,14.6,2.1,82.9
TURB002,FARM02,2026-01-01T17:45:00Z,2026-01-01T17:47:00Z,2995.7,12.4,15.0,1.8,84.7
TURB002,FARM02,2026-01-01T17:50:00Z,2026-01-01T17:52:00Z,2917.7,12.2,14.7,1.9,84.8
TURB002,FARM02,2026-01-01T17:55:00Z,2026-01-01T17:56:00Z,2792.8,11.5,14.4,2.3,84.8
TURB002,FARM02,2026-01-01T18:00:00Z,2026-01-01T18:01:00Z,3011.1,12.5,15.3,1.7,84.8
TURB002,FARM02,2026-01-01T18:05:00Z,2026-01-01T18:07:00Z,3046.2,12.7,14.9,1.6,86.1
TURB002,FARM02,2026-01-01T18:10:00Z,2026-01-01T18:11:00Z,2100.0,9.9,11.4,44.0,70.2
TURB002,FARM02,2026-01-01T18:15:00Z,2026-01-01T18:19:00Z,2682.8,10.9,13.7,3.4,84.4
TURB002,FARM02,2026-01-01T18:25:00Z,2026-01-01T18:27:00Z,2544.0,10.5,14.7,2.2,84.3
TURB002,FARM02,2026-01-01T18:30:00Z,2026-01-01T18:32:00Z,2914.0,12.2,14.7,2.2,85.5
TURB002,FARM02,2026-01-01T18:35:00Z,2026-01-01T18:39:00Z,2924.0,12.0,15.5,2.0,87.5
TURB002,FARM02,2026-01-01T18:40:00Z,2026-01-01T18:41:00Z,2528.9,10.6,14.0,3.2,83.7
TURB002,FARM02,2026-01-01T18:50:00Z,2026-01-01T18:51:00Z,2534.0,10.2,14.4,3.2,85.7
TURB002,FARM02,2026-01-01T18:55:00Z,2026-01-01T18:56:00Z,2520.3,10.0,14.7,3.3,83.5
TURB002,FARM02,2026-01-01T19:00:00Z,2026-01-01T19:18:00Z,2871.7,12.1,15.2,2.3,83.7
TURB002,FARM02,2026-01-01T19:05:00Z,2026-01-01T19:23:00Z,2726.5,11.1,15.1,1.8,86.9
TURB002,FARM02,2026-01-01T19:10:00Z,2026-01-01T19:12:00Z,2611.5,10.6,13.7,2.5,82.2
TURB002,FARM02,2026-01-01T19:15:00Z,2026-01-01T19:26:00Z,2932.6,12.0,16.1,1.8,85.3
TURB002,FARM02,2026-01-01T19:20:00Z,2026-01-01T19:22:00Z,2847.7,11.7,15.6,1.5,86.3
TURB002,FARM02,2026-01-01T19:25:00Z,2026-01-01T19:27:00Z,2546.2,10.3,14.0,2.3,84.2
TURB002,FARM02,2026-01-01T19:30:00Z,2026-01-01T19:48:00Z,2600.7,10.4,14.4,2.8,83.2
TURB002,FARM02,2026-01-01T19:35:00Z,2026-01-01T19:37:00Z,2633.8,10.6,13.8,2.2,83.1
TURB002,FARM02,2026-01-01T19:40:00Z,2026-01-01T19:42:00Z,2588.4,9.9,14.4,3.1,82.5
TURB002,FARM02,2026-01-01T19:45:00Z,2026-01-01T19:46:00Z,2657.3,10.7,14.6,2.2,82.5
TURB002,FARM02,2026-01-01T19:55:00Z,2026-01-01T20:06:00Z,2388.0,9.4,14.3,2.7,82.0
TURB002,FARM02,2026-01-01T20:00:00Z,2026-01-01T20:04:00Z,2745.3,11.2,14.3,2.9,85.2
TURB002,FARM02,2026-01-01T20:05:00Z,2026-01-01T20:27:00Z,2366.6,9.1,12.9,2.8,79.5
TURB002,FARM02,2026-01-01T20:10:00Z,2026-01-01T20:28:00Z,2465.6,10.1,13.6,2.6,83.3
TURB002,FARM02,2026-01-01T20:15:00Z,2026-01-01T20:26:00Z,2278.0,8.9,14.1,3.5,84.1
TURB002,FARM02,2026-01-01T20:20:00Z,2026-01-01T20:21:00Z,2447.4,9.7,13.2,2.7,80.0
TURB002,FARM02,2026-01-01T20:25:00Z,2026-01-01T20:27:00Z,2654.8,10.7,15.3,2.3,86.3
TURB002,FARM02,2026-01-01T20:30:00Z,2026-01-01T20:37:00Z,2252.9,8.5,14.0,4.5,84.8
TURB002,FARM02,2026-01-01T20:35:00Z,2026-01-01T20:46:00Z,2649.3,10.4,15.0,2.7,86.2
TURB002,FARM02,2026-01-01T20:40:00Z,2026-01-01T20:41:00Z,2493.0,10.0,13.8,3.7,83.3
TURB002,FARM02,2026-01-01T20:45:00Z,2026-01-01T20:56:00Z,2455.7,9.4,13.6,3.8,80.8
TURB002,FARM02,2026-01-01T20:50:00Z,2026-01-01T20:52:00Z,2618.4,10.5,13.4,2.6,83.3
TURB002,FARM02,2026-01-01T20:55:00Z,2026-01-01T21:06:00Z,2223.1,8.7,13.1,3.3,83.0
TURB002,FARM02,2026-01-01T21:00:00Z,2026-01-01T21:18:00Z,2270.3,8.6,14.1,3.9,85.0
TURB002,FARM02,2026-01-01T21:05:00Z,2026-01-01T21:07:00Z,2172.1,8.1,12.9,3.4,81.8
TURB002,FARM02,2026-01-01T21:10:00Z,2026-01-01T21:12:00Z,2288.3,8.7,13.0,2.8,81.3
TURB002,FARM02,2026-01-01T21:15:00Z,2026-01-01T21:17:00Z,2462.4,9.9,13.2,2.8,82.4
TURB002,FARM02,2026-01-01T21:20:00Z,2026-01-01T21:31:00Z,2317.0,9.4,13.0,2.7,81.3
TURB002,FARM02,2026-01-01T21:25:00Z,2026-01-01T21:26:00Z,2434.3,9.3,14.6,3.5,83.0
TURB002,FARM02,2026-01-01T21:30:00Z,2026-01-01T21:32:00Z,2372.6,9.4,14.5,3.4,84.8
TURB002,FARM02,2026-01-01T21:35:00Z,2026-01-01T21:53:00Z,2137.9,7.9,13.2,3.8,81.2
TURB002,FARM02,2026-01-01T21:40:00Z,2026-01-01T21:44:00Z,2000.7,8.1,12.3,4.5,82.2
TURB002,FARM02,2026-01-01T21:45:00Z,2026-01-01T22:03:00Z,1979.6,7.3,12.5,4.2,81.9
TURB002,FARM02,2026-01-01T21:50:00Z,2026-01-01T21:51:00Z,2008.6,7.8,13.0,3.9,81.1
TURB002,FARM02,2026-01-01T21:55:00Z,2026-01-01T21:56:00Z,2109.4,7.8,12.9,4.2,81.5
TURB002,FARM02,2026-01-01T22:00:00Z,2026-01-01T22:04:00Z,1889.0,7.6,11.8,3.9,78.0
TURB002,FARM02,2026-01-01T22:05:00Z,2026-01-01T22:09:00Z,1973.4,7.9,12.0,3.3,81.8
TURB002,FARM02,2026-01-01T22:10:00Z,2026-01-01T22:28:00Z,2173.2,8.5,13.6,3.8,83.7
TURB002,FARM02,2026-01-01T22:15:00Z,2026-01-01T22:26:00Z,2214.9,8.8,13.1,2.8,82.7
TURB002,FARM02,2026-01-01T22:20:00Z,2026-01-01T22:21:00Z,2307.7,8.9,13.9,4.1,81.4
TURB002,FARM02,2026-01-01T22:25:00Z,2026-01-01T22:26:00Z,2213.2,8.5,12.8,3.7,81.2
TURB002,FARM02,2026-01-01T22:30:00Z,2026-01-01T22:34:00Z,1931.3,7.0,12.8,4.5,83.2
TURB002,FARM02,2026-01-01T22:35:00Z,2026-01-01T22:37:00Z,2114.3,7.8,13.5,3.6,82.6
TURB002,FARM02,2026-01-01T22:40:00Z,2026-01-01T22:42:00Z,2185.5,8.2,13.0,4.2,81.5
TURB002,FARM02,2026-01-01T22:45:00Z,2026-01-01T22:46:00Z,2250.5,8.4,14.1,2.9,81.5
TURB002,FARM02,2026-01-01T22:50:00Z,2026-01-01T22:57:00Z,2077.6,8.4,12.6,3.9,80.4
TURB002,FARM02,2026-01-01T22:55:00Z,2026-01-01T22:56:00Z,2066.3,7.9,13.1,3.2,80.6
TURB002,FARM02,2026-01-01T23:00:00Z,2026-01-01T23:07:00Z,1978.9,7.3,12.5,3.9,78.7
TURB002,FARM02,2026-01-01T23:05:00Z,2026-01-01T23:12:00Z,1946.2,7.4,12.7,4.9,82.4
TURB002,FARM02,2026-01-01T23:10:00Z,2026-01-01T23:12:00Z,2180.8,8.7,13.3,3.6,80.1
TURB002,FARM02,2026-01-01T23:15:00Z,2026-01-01T23:26:00Z,2173.4,7.9,13.6,4.0,82.0
TURB002,FARM02,2026-01-01T23:20:00Z,2026-01-01T23:21:00Z,2203.1,8.6,12.4,3.7,80.7
TURB002,FARM02,2026-01-01T23:25:00Z,2026-01-01T23:27:00Z,1860.7,6.8,12.6,4.9,82.4
TURB002,FARM02,2026-01-01T23:30:00Z,2026-01-01T23:42:00Z,1889.6,7.0,11.4,5.1,79.3
TURB002,FARM02,2026-01-01T23:35:00Z,2026-01-01T23:36:00Z,2054.9,7.7,13.4,4.4,83.1
TURB002,FARM02,2026-01-01T23:45:00Z,2026-01-01T23:49:00Z,1871.7,6.9,11.4,5.0,78.3
TURB002,FARM02,2026-01-01T23:50:00Z,2026-01-01T23:51:00Z,1855.7,6.7,11.8,3.9,80.5
TURB002,FARM02,2026-01-01T23:55:00Z,2026-01-02T00:13:00Z,1841.9,7.2,11.5,4.2,79.0
TURB002,FARM02,2026-01-02T00:00:00Z,2026-01-02T00:02:00Z,2143.1,7.9,12.9,4.4,79.9
TURB002,FARM02,2026-01-02T00:05:00Z,2026-01-02T00:09:00Z,1704.3,6.6,11.2,4.3,79.9
TURB002,FARM02,2026-01-02T00:10:00Z,2026-01-02T00:11:00Z,2191.2,8.4,13.5,3.9,80.7
TURB002,FARM02,2026-01-02T00:15:00Z,2026-01-02T00:17:00Z,1828.9,6.3,12.4,5.0,78.7
TURB002,FARM02,2026-01-02T00:20:00Z,2026-01-02T00:21:00Z,1819.3,6.8,11.6,4.1,78.4
TURB002,FARM02,2026-01-02T00:25:00Z,2026-01-02T00:26:00Z,1806.7,6.7,11.5,3.9,80.7
TURB002,FARM02,2026-01-02T00:30:00Z,2026-01-02T00:34:00Z,1815.9,6.5,11.8,4.3,78.0
TURB002,FARM02,2026-01-02T00:35:00Z,2026-01-02T00:36:00Z,1951.0,7.4,11.9,3.9,81.2
TURB002,FARM02,2026-01-02T00:40:00Z,2026-01-02T00:51:00Z,1688.1,6.3,11.9,4.9,78.0
TURB002,FARM02,2026-01-02T00:45:00Z,2026-01-02T01:03:00Z,1941.8,7.0,12.7,5.0,81.5
TURB002,FARM02,2026-01-02T00:50:00Z,2026-01-02T00:51:00Z,2004.4,7.5,12.2,4.6,81.1
TURB002,FARM02,2026-01-02T00:55:00Z,2026-01-02T01:13:00Z,2254.6,8.4,13.6,3.7,81.1
TURB002,FARM02,2026-01-02T01:00:00Z,2026-01-02T01:02:00Z,1714.3,6.2,11.5,4.9,80.0
TURB002,FARM02,2026-01-02T01:05:00Z,2026-01-02T01:12:00Z,1760.9,6.3,12.7,4.2,80.5
TURB002,FARM02,2026-01-02T01:10:00Z,2026-01-02T01:17:00Z,2125.8,7.9,13.6,3.9,80.7
TURB002,FARM02,2026-01-02T01:15:00Z,2026-01-02T01:16:00Z,1983.5,7.2,13.1,3.9,81.1
TURB002,FARM02,2026-01-02T01:20:00Z,2026-01-02T01:24:00Z,1855.9,7.0,12.7,3.7,81.3
TURB002,FARM02,2026-01-02T01:25:00Z,2026-01-02T01:43:00Z,1958.0,7.3,12.3,4.1,80.8
TURB002,FARM02,2026-01-02T01:30:00Z,2026-01-02T01:37:00Z,1772.0,6.2,11.3,5.0,78.3
TURB002,FARM02,2026-01-02T01:35:00Z,2026-01-02T01:53:00Z,2008.1,7.4,12.0,4.4,78.2
TURB002,FARM02,2026-01-02T01:40:00Z,2026-01-02T01:44:00Z,1763.6,6.3,12.1,4.4,78.4
TURB002,FARM02,2026-01-02T01:45:00Z,2026-01-02T02:00:00Z,2175.0,8.4,12.3,3.1,81.6
TURB002,FARM02,2026-01-02T01:50:00Z,2026-01-02T01:51:00Z,2034.6,7.3,12.8,3.6,82.5
TURB002,FARM02,2026-01-02T01:55:00Z,2026-01-02T02:13:00Z,2127.6,8.0,13.2,3.8,81.0
TURB002,FARM02,2026-01-02T02:00:00Z,2026-01-02T02:04:00Z,1900.5,6.6,12.4,4.2,80.9
TURB002,FARM02,2026-01-02T02:05:00Z,2026-01-02T02:06:00Z,2306.1,8.4,14.0,4.1,84.9
TURB002,FARM02,2026-01-02T02:10:00Z,2026-01-02T02:11:00Z,1966.6,7.7,12.7,4.6,82.5
TURB002,FARM02,2026-01-02T02:15:00Z,2026-01-02T02:16:00Z,1707.4,6.2,12.0,5.5,78.2
TURB002,FARM02,2026-01-02T02:20:00Z,2026-01-02T02:31:00Z,1861.5,6.8,12.6,4.3,80.1
TURB002,FARM02,2026-01-02T02:25:00Z,2026-01-02T02:32:00Z,1937.0,7.3,11.9,3.7,78.3
TURB002,FARM02,2026-01-02T02:30:00Z,2026-01-02T02:31:00Z,2073.5,8.3,12.4,4.6,81.2
TURB002,FARM02,2026-01-02T02:35:00Z,2026-01-02T02:37:00Z,2112.8,7.9,12.1,4.6,80.7
TURB002,FARM02,2026-01-02T02:40:00Z,2026-01-02T02:51:00Z,1868.0,6.5,12.3,4.4,80.2
TURB002,FARM02,2026-01-02T02:45:00Z,2026-01-02T02:47:00Z,2059.7,7.9,12.8,3.8,82.4
TURB002,FARM02,2026-01-02T02:50:00Z,2026-01-02T02:54:00Z,1844.2,6.9,12.5,4.5,82.0
TURB002,FARM02,2026-01-02T02:55:00Z,2026-01-02T03:02:00Z,2008.4,7.5,12.7,3.9,82.9
TURB002,FARM02,2026-01-02T03:00:00Z,2026-01-02T03:04:00Z,1886.2,6.8,12.2,4.7,78.7
TURB002,FARM02,2026-01-02T03:05:00Z,2026-01-02T03:06:00Z,1983.7,7.7,11.9,4.7,78.0
TURB002,FARM02,2026-01-02T03:10:00Z,2026-01-02T03:11:00Z,2221.0,8.3,13.1,3.9,82.2
TURB002,FARM02,2026-01-02T03:15:00Z,2026-01-02T03:19:00Z,2046.0,7.8,12.8,3.9,82.1
TURB002,FARM02,2026-01-02T03:20:00Z,2026-01-02T03:24:00Z,2200.0,10.7,12.8,3.8,126.5
TURB002,FARM02,2026-01-02T03:25:00Z,2026-01-02T03:26:00Z,2200.0,10.7,12.8,3.8,126.5
TURB002,FARM02,2026-01-02T03:30:00Z,2026-01-02T03:32:00Z,2200.0,10.7,12.8,3.8,126.5
TURB002,FARM02,2026-01-02T03:35:00Z,2026-01-02T03:37:00Z,2160.0,8.3,12.7,3.4,81.9
TURB002,FARM02,2026-01-02T03:40:00Z,2026-01-02T03:42:00Z,2146.7,8.5,12.9,3.2,82.6
TURB002,FARM02,2026-01-02T03:45:00Z,2026-01-02T03:47:00Z,2270.3,8.9,14.1,3.3,81.8
TURB002,FARM02,2026-01-02T03:50:00Z,2026-01-02T03:52:00Z,2367.2,9.1,14.0,3.3,82.8
TURB002,FARM02,2026-01-02T03:55:00Z,2026-01-02T03:56:00Z,2079.4,7.6,13.1,3.8,82.3
TURB002,FARM02,2026-01-02T04:00:00Z,2026-01-02T04:02:00Z,2010.9,7.2,12.4,4.2,80.4
TURB002,FARM02,2026-01-02T04:05:00Z,2026-01-02T04:06:00Z,2201.7,8.1,13.4,3.8,80.8
TURB002,FARM02,2026-01-02T04:10:00Z,2026-01-02T04:11:00Z,2127.2,7.9,13.4,3.7,81.6
TURB002,FARM02,2026-01-02T04:15:00Z,2026-01-02T04:19:00Z,2026.2,7.5,12.7,3.9,82.4
TURB002,FARM02,2026-01-02T04:20:00Z,2026-01-02T04:22:00Z,2093.2,8.2,12.5,3.2,81.4
TURB002,FARM02,2026-01-02T04:25:00Z,2026-01-02T04:27:00Z,2388.1,9.2,13.8,2.9,82.2
TURB002,FARM02,2026-01-02T04:30:00Z,2026-01-02T04:31:00Z,2082.4,8.3,12.1,3.0,78.2
TURB002,FARM02,2026-01-02T04:35:00Z,2026-01-02T04:36:00Z,2262.6,9.2,13.3,3.7,81.1
TURB002,FARM02,2026-01-02T04:40:00Z,2026-01-02T04:41:00Z,2078.3,7.8,12.9,4.6,80.3
TURB002,FARM02,2026-01-02T04:45:00Z,2026-01-02T04:47:00Z,2370.5,9.4,13.0,3.8,80.0
TURB002,FARM02,2026-01-02T04:50:00Z,2026-01-02T05:08:00Z,2587.5,10.0,14.4,2.6,83.9
TURB002,FARM02,2026-01-02T04:55:00Z,2026-01-02T05:02:00Z,2541.4,10.1,13.7,2.9,84.3
TURB002,FARM02,2026-01-02T05:05:00Z,2026-01-02T05:06:00Z,2239.2,8.6,13.8,3.3,81.2
TURB002,FARM02,2026-01-02T05:10:00Z,2026-01-02T05:12:00Z,2349.0,8.7,13.9,3.1,81.4
TURB002,FARM02,2026-01-02T05:15:00Z,2026-01-02T05:17:00Z,2433.9,9.6,13.2,3.2,80.5
TURB002,FARM02,2026-01-02T05:20:00Z,2026-01-02T05:21:00Z,2330.0,9.7,13.1,3.1,80.8
TURB002,FARM02,2026-01-02T05:25:00Z,2026-01-02T05:26:00Z,2358.4,9.7,13.4,3.1,83.8
TURB002,FARM02,2026-01-02T05:30:00Z,2026-01-02T05:31:00Z,2717.7,10.7,14.7,2.4,85.4
TURB002,FARM02,2026-01-02T05:35:00Z,2026-01-02T05:36:00Z,2548.1,9.7,14.7,3.1,84.3
TURB002,FARM02,2026-01-02T05:40:00Z,2026-01-02T05:55:00Z,2412.8,9.9,13.0,3.8,82.8
TURB002,FARM02,2026-01-02T05:45:00Z,2026-01-02T05:52:00Z,2484.9,10.3,14.0,3.1,85.1
TURB002,FARM02,2026-01-02T05:50:00Z,2026-01-02T05:51:00Z,2221.8,8.9,13.3,3.9,82.7
